STATE,PLANT_NAME,LAT,LON,COAL_GEN,OIL_GEN,GAS_GEN,NUCLEAR_GEN,HYDRO_GEN,BIOMASS_GEN,WIND_GEN,SOLAR_GEN,GEOTHERMAL_GEN,OTHER_GEN,NET_GEN,NET_NONRENEWABLE_GEN,NET_RENEWABLE_GEN,PERCENT_COAL_GEN,PERCENT_OIL_GEN,PERCENT_GAS_GEN,PERCENT_NUCLEAR_GEN,PERCENT_HYDRO_GEN,PERCENT_BIOMASS_GEN,PERCENT_WIND_GEN,PERCENT_SOLAR_GEN,PERCENT_GEOTHERMAL_GEN,PERCENT_OTHER_GEN,PERCENT_NONRENEWABLE_GEN,PERCENT_RENEWABLE_GEN
KS,MULVANE,37.6935,97.4801,0.0,120.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1383.0,0.0,0.0000,8.6768,91.3232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,MURRAY GILL EC,37.6935,97.4801,0.0,138682.0,233626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372308.0,372308.0,0.0,0.0000,37.2493,62.7507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,NEARMAN CREEK,39.1714,94.6958,1653978.0,2348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656326.0,1656326.0,0.0,99.8582,0.1418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,NEODESHA,37.5593,95.7436,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,NEOSHO,37.1917,95.2977,0.0,5183.0,35355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40538.0,40538.0,0.0,0.0000,12.7855,87.2145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,NORTON,39.7842,99.9034,0.0,123.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,1599.0,0.0,0.0000,7.6923,92.3077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,OSAGE CITY,38.6519,95.7251,0.0,279.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0,2309.0,0.0,0.0000,12.0832,87.9168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,OSAWATOMIE,38.5637,94.8373,0.0,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,441.0,0.0,0.0000,99.7732,0.2268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,OSBORNE,39.3504,98.7677,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0000,68.9655,31.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,OTTAWA,38.5643,95.2825,0.0,1394.0,11767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13161.0,13161.0,0.0,0.0000,10.5919,89.4081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,PLANT NO 1,37.7817,96.8379,0.0,180.0,1718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,1898.0,0.0,0.0000,9.4837,90.5163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,PLANT NO 2,37.7817,96.8379,0.0,990.0,11158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12148.0,12148.0,0.0,0.0000,8.1495,91.8505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,PRATT,37.6842,98.7947,0.0,8.0,10628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10636.0,10636.0,0.0,0.0000,0.0752,99.9248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,PRATT 2,37.6478,98.7394,0.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,640.0,0.0,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,QUINDARO,39.0878,94.6464,798908.0,16470.0,40976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856354.0,856354.0,0.0,93.2918,1.9233,4.7849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,RIVERTON,37.0667,94.7000,409513.0,3604.0,23900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437017.0,437017.0,0.0,93.7064,0.8247,5.4689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,RUSSELL,38.9151,98.7628,0.0,3129.0,28163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31292.0,31292.0,0.0,0.0000,9.9994,90.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,SABETHA,39.7834,96.0135,0.0,370.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3963.0,3963.0,0.0,0.0000,9.3364,90.6636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,SHARON SPRING,38.9163,101.7622,0.0,40.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,0.0,0.0000,23.1214,76.8786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,ST FRANCIS,39.7857,101.7305,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,ST JOHN,38.0427,98.7470,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,STAFFORD,38.0427,98.7470,0.0,80.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,673.0,0.0,0.0000,11.8871,88.1129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,STERLING,38.3476,98.2010,0.0,115.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,1228.0,0.0,0.0000,9.3648,90.6352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,STOCKTON,39.3503,99.3244,0.0,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.0,0.0,0.0,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,TECUMSEH EC,39.0528,95.5683,1321514.0,0.0,12558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334072.0,1334072.0,0.0,99.0587,0.0000,0.9413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WAMEGO,39.3463,96.3660,0.0,340.0,3164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.0,3504.0,0.0,0.0000,9.7032,90.2968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WASHINGTON,39.7841,97.0872,0.0,54.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,529.0,0.0,0.0000,10.2079,89.7921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WELLINGTON CITY,37.2379,97.4773,0.0,13.0,12708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12721.0,12721.0,0.0,0.0000,0.1022,99.8978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WELLINGTON MUNICIPAL,37.2833,97.4703,0.0,0.0,12572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12572.0,12572.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WEST 14TH STREET,37.2631,97.0717,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WICHITA PLANT,37.6935,97.4801,0.0,0.0,18869.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18869.9,18869.9,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KS,WOLF CREEK,38.2363,95.7331,0.0,0.0,0.0,9060834.0,0.0,0.0,0.0,0.0,0.0,0.0,9060834.0,9060834.0,0.0,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,BARKLEY,37.0234,88.0586,0.0,0.0,0.0,0.0,554115.0,0.0,0.0,0.0,0.0,0.0,554115.0,0.0,554115.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,BIG SANDY,38.1686,82.6208,7104956.0,14484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7119440.0,7119440.0,0.0,99.7966,0.2034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,CALVERT CITY,36.9039,88.2983,0.0,0.0,141171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141171.0,141171.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,CANE RUN,38.1833,85.8886,3176981.0,3.0,37878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214862.0,3214862.0,0.0,98.8217,0.0001,1.1782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,COOPER,37.0000,84.5917,1735793.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737592.0,1737592.0,0.0,99.8965,0.1035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,COX WASTE TO ENERGY,37.3377,85.3287,0.0,0.0,0.0,0.0,0.0,12293.4,0.0,0.0,0.0,0.0,12293.4,0.0,12293.4,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,D B WILSON STATION,37.4497,87.0806,3178336.8,9421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187757.8,3187757.8,0.0,99.7045,0.2955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,DALE,37.8750,84.2500,1158953.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160612.0,1160612.0,0.0,99.8571,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,DIX DAM,37.6440,84.5464,0.0,0.0,0.0,0.0,23958.0,0.0,0.0,0.0,0.0,0.0,23958.0,0.0,23958.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,E W BROWN,37.7911,84.7147,4349468.0,31249.0,136547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517264.0,4517264.0,0.0,96.2855,0.6918,3.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,EAST BEND,38.9624,84.7379,4348263.0,8155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356418.0,4356418.0,0.0,99.8128,0.1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,ELMER SMITH,37.7942,87.0608,2639152.0,2865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642017.0,2642017.0,0.0,99.8916,0.1084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,GHENT,38.7497,85.0350,12429236.0,7465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12436701.0,12436701.0,0.0,99.9400,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,GREEN RIVER,37.3636,87.1214,1042086.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043498.0,1043498.0,0.0,99.8647,0.1353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,GREEN STATION,37.6458,87.5014,3153291.6,7698.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160990.0,3160990.0,0.0,99.7565,0.2435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,H L SPURLOCK,38.7000,83.8175,6108757.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110390.0,6110390.0,0.0,99.9733,0.0267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,HAEFLING,38.0275,84.4734,0.0,0.0,-185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.0,0.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,HENDERSON I,37.8450,87.5908,41898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41898.0,41898.0,0.0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,HMP&L STATION TWO,37.6333,87.5233,1661228.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661228.9,1661228.9,0.0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,J K SMITH,37.9741,84.1565,0.0,750.0,109334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110084.0,110084.0,0.0,0.0000,0.6813,99.3187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,KENNETH C COLEMAN STATION,37.9636,86.7903,3308298.7,57.9,12939.9,0.0,0.0,0.0,0.0,0.0,0.0,113.8,3321410.3,3321410.4,0.0,99.6052,0.0017,0.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,100.0000,0.0000
KY,KENTUCKY,36.9039,88.2983,0.0,0.0,0.0,0.0,953603.0,0.0,0.0,0.0,0.0,0.0,953603.0,0.0,953603.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,LAUREL,37.1407,84.1198,0.0,0.0,0.0,0.0,19405.0,0.0,0.0,0.0,0.0,0.0,19405.0,0.0,19405.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,LOCK 7,37.8244,84.8604,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,MILL CREEK,38.0531,85.9100,8990573.0,23125.0,20004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9033702.0,9033702.0,0.0,99.5226,0.2560,0.2214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,OHIO FALLS,38.1893,85.6771,0.0,0.0,0.0,0.0,331653.0,0.0,0.0,0.0,0.0,0.0,331653.0,0.0,331653.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,PADDY'S RUN,38.1893,85.6771,0.0,0.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,2122.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,PARADISE,37.2608,86.9783,13147693.0,5998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13153691.0,13153691.0,0.0,99.9544,0.0456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,PINEVILLE,36.7967,83.7614,117596.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117665.0,117665.0,0.0,99.9414,0.0586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,REID STATION,37.6461,87.5019,262311.3,8641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270952.3,270952.3,0.0,96.8109,3.1891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,SHAWNEE,37.1517,88.7750,8428122.0,12479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440601.0,8440601.0,0.0,99.8522,0.1478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,TRIMBLE COUNTY,38.5678,85.4139,3482388.0,4310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486698.0,3486698.0,0.0,99.8764,0.1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,TYRONE,38.0213,84.7456,296921.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298342.0,298342.0,0.0,99.5237,0.4763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,WATERSIDE,38.1893,85.6771,0.0,0.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1165.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
KY,WOLF CREEK,37.0066,85.0554,0.0,0.0,0.0,0.0,441832.0,0.0,0.0,0.0,0.0,0.0,441832.0,0.0,441832.0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
KY,ZORN,38.1893,85.6771,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,777.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,A B PATERSON,30.0158,90.0258,0.0,188.0,180414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180602.0,180602.0,0.0,0.0000,0.1041,99.8959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,AGRILECTRIC POWER PARTNERS LTD,30.2205,93.3731,0.0,0.0,1551.1,0.0,0.0,63766.9,0.0,0.0,0.0,0.0,65318.0,1551.1,63766.9,0.0000,0.0000,2.3747,0.0000,0.0000,97.6253,0.0000,0.0000,0.0000,0.0000,2.3747,97.6253
LA,ALLIANCE REFINERY,29.4320,89.5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32357.9,32357.9,32357.9,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
LA,ARSENAL HILL,32.5181,93.7611,0.0,0.0,210568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210568.0,210568.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BATON ROUGE COGEN,30.5162,91.0750,0.0,0.0,2921988.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921988.7,2921988.7,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BATON ROUGE PLANT,30.5162,91.0750,0.0,0.0,4703.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4703.5,4703.5,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BATON ROUGE TURBINE GENERATOR,30.5162,91.0750,0.0,0.0,676145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676145.5,676145.5,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BIG CAJUN 1,30.6758,91.3136,0.0,2655.1,231297.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233953.0,233953.0,0.0,0.0000,1.1349,98.8651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BIG CAJUN 2,30.7283,91.3686,11637045.1,17947.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11654992.7,11654992.7,0.0,99.8460,0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BLUE WATER GAS PLANT,29.9283,91.8127,0.0,0.0,9108.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9108.8,9108.8,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BONIN,30.2375,92.0461,0.0,0.0,637768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637768.0,637768.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BORDEN CHEMICALS PLASTICS,30.2038,90.8693,0.0,0.0,678707.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678707.7,678707.7,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,BURAS,29.4320,89.5439,0.0,30.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,1899.0,0.0,0.0000,1.5798,98.4202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,CA II (CHLOR ALKALI II),30.2614,91.3610,0.0,0.0,645772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645772.0,645772.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,CALCASIEU POWER LLC,30.2205,93.3731,0.0,0.0,111144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111144.0,111144.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,CHALMETTE REFINERY LLC,29.8954,89.5968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13810.1,13810.1,13810.1,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
LA,CII CARBON LLC,29.8954,89.5968,0.0,2311.5,102261.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104572.9,104572.9,0.0,0.0000,2.2104,97.7896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,CITGO REFINERY POWERHOUSE,30.2205,93.3731,0.0,0.0,91962.0,0.0,0.0,0.0,0.0,0.0,0.0,218807.9,310769.9,310769.8,0.0,0.0000,0.0000,29.5917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.4083,100.0000,0.0000
LA,COLONIAL SUGAR REFINERY,30.0276,90.8027,0.0,0.0,29433.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29433.3,29433.3,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,DERIDDER MILL,30.6428,93.3589,0.0,0.0,88500.7,0.0,0.0,290370.3,0.0,0.0,0.0,0.0,378871.0,88500.7,290370.3,0.0000,0.0000,23.3591,0.0000,0.0000,76.6409,0.0000,0.0000,0.0000,0.0000,23.3591,76.6409
LA,DG HUNTER,31.3208,92.4619,0.0,0.0,187982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187982.0,187982.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,DOLET HILLS,32.0308,93.5644,4599804.0,0.0,6505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606309.0,4606309.0,0.0,99.8588,0.0000,0.1412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,DOMINO SUGAR ARABI PLANT,29.8954,89.5968,0.0,0.0,34101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34101.0,34101.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,EVANGELINE POWER STATION,30.8756,92.2608,0.0,0.0,1087468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087468.0,1087468.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,FORMOSA PLASTICS CORP,30.5162,91.0750,0.0,0.0,991193.9,0.0,0.0,0.0,0.0,0.0,0.0,16495.7,1007689.6,1007689.6,0.0,0.0000,0.0000,98.3630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6370,100.0000,0.0000
LA,FRANKLIN,29.7151,91.4790,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,173.0,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,GARDEN CITY GAS PLANT,29.7151,91.4790,0.0,0.0,6117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6117.5,6117.5,0.0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
LA,GAYLORD CONTAINER CORP BOGALUSA,30.8338,90.0376,0.0,16772.5,48927.9,0.0,0.0,447156.2,0.0,0.0,0.0,0.0,512856.6,65700.4,447156.2,0.0000,3.2704,9.5403,0.0000,0.0000,87.1893,0.0000,0.0000,0.0000,0.0000,12.8107,87.1893
LA,GEISMAR,30.2038,90.8693,0.0,0.0,515892.0,0.0,0.0,0.0,0.0,0.0,0.0,104818.5,620710.5,620710.4,0.0,0.0000,0.0000,83.1131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8869,100.0000,0.0000
LA,GEISMAR PLANT,30.2038,90.8693,0.0,0.0,804700.8,0.0,0.0,0.0,0.0,0.0,0.0,26744.3,831445.1,831445.2,0.0,0.0000,0.0000,96.7834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2166,100.0000,0.0000
